Date,Price
2025-12-30,17.1848
2025-12-29,17.1572
2025-12-23,16.8851
2025-12-22,16.9296
2025-12-18,16.6685
2025-12-17,16.6342
2025-12-16,16.5322
2025-12-15,16.8034
2025-12-12,16.9747
2025-12-11,16.8527
2025-12-10,17.0861
2025-12-09,17.0554
2025-12-08,17.1604
2025-12-05,17.1035
2025-12-04,16.9569
2025-12-03,16.9213
2025-12-02,17.015
2025-12-01,16.9072
2025-11-28,16.927
2025-11-27,16.9859
2025-11-26,17.0073
2025-11-25,16.8247
2025-11-24,16.722
2025-11-21,16.6544
2025-11-20,17.0889
2025-11-19,16.9159
2025-11-18,16.81
2025-11-17,17.1111
2025-11-14,17.0617
2025-11-13,17.4108
2025-11-12,17.4548
2025-11-11,17.3918
2025-11-10,17.3528
2025-11-07,17.1549
2025-11-06,17.3584
2025-11-05,17.6159
2025-11-04,17.7307
2025-11-03,17.8155
2025-10-31,17.6756
2025-10-30,17.8501
2025-10-28,17.5902
2025-10-23,17.3696
2025-10-22,17.3586
2025-10-21,17.4246
2025-10-20,17.3511
2025-10-17,17.0553
2025-10-16,17.2558
2025-10-15,17.1652
2025-10-14,16.8696
2025-10-13,17.0981
2025-10-02,17.0678
2025-09-30,16.6563
2025-09-26,16.5502
2025-09-25,16.806
2025-09-24,16.8115
2025-09-23,16.5866
2025-09-22,16.6549
2025-09-18,16.6838
2025-09-17,16.5218
2025-09-16,16.4948
2025-09-15,16.4091
2025-09-12,16.4886
2025-09-11,16.2863
2025-09-10,16.2528
2025-09-09,16.0863
2025-09-08,15.89
2025-09-05,15.8222
2025-09-04,15.7747
2025-09-03,15.8012
2025-09-02,15.7845
2025-09-01,15.7395
2025-08-29,15.5813
2025-08-28,15.7339
2025-08-27,15.9428
2025-08-26,15.9248
2025-08-25,16.0156
2025-08-22,15.7368
2025-08-21,15.8118
2025-08-20,15.6551
2025-08-19,15.782
2025-08-18,15.8903
2025-08-14,15.8775
2025-08-13,15.8597
2025-08-12,15.6851
2025-08-11,15.7444
2025-08-08,15.6372
2025-08-07,15.7656
2025-08-06,15.5466
2025-08-05,15.6504
2025-08-01,15.3364
2025-07-31,15.7723
2025-07-30,15.8398
2025-07-29,15.7067
2025-07-28,15.669
2025-07-25,15.5006
2025-07-24,15.5662
2025-07-23,15.579
2025-07-22,15.3733
2025-07-21,15.5509
2025-07-18,15.5062
2025-07-17,15.5479
2025-07-16,15.4404
2025-07-15,15.4192
2025-07-14,15.2448
2025-07-11,15.2375
2025-07-10,15.2757
2025-07-09,15.1847
2025-07-08,15.2578
2025-07-07,15.1329
2025-07-04,15.1496
2025-07-03,15.2503
2025-07-02,15.0667
2025-06-30,14.9951
2025-06-27,15.1596
2025-06-26,15.1514
2025-06-25,15.1913
2025-06-24,15.0074
2025-06-23,14.7955
2025-06-20,14.9122
2025-06-19,14.8092
2025-06-18,14.8931
2025-06-17,14.9746
2025-06-16,14.8988
2025-06-13,14.8641
2025-06-12,14.9777
2025-06-11,15.1827
2025-06-10,15.1423
2025-06-09,15.0738
2025-06-05,14.8643
2025-06-04,14.698
2025-05-30,14.6332
2025-05-29,14.7562
2025-05-28,14.7994
2025-05-27,14.746
2025-05-26,14.7029
2025-05-23,14.8388
2025-05-22,14.8584
2025-05-21,14.8216
2025-05-20,14.8968
2025-05-19,14.9009
2025-05-16,15.0423
2025-05-15,15.0817
2025-05-14,15.0475
2025-05-13,14.8922
2025-05-12,15.0269
2025-05-09,14.5135
2025-05-08,14.4394
2025-05-07,14.3642
2025-05-02,14.4252
2025-04-30,14.1545
2025-04-29,14.0344
2025-04-28,13.9884
2025-04-25,13.9358
2025-04-24,13.8637
2025-04-23,13.9322
2025-04-22,13.4821
2025-04-17,13.5523
2025-04-16,13.411
2025-04-15,13.6271
2025-04-14,13.4537
2025-04-11,13.2861
2025-04-10,13.2648
2025-04-09,12.9085
2025-04-08,13.1756
2025-04-07,13.1529
2025-04-02,14.7737
2025-04-01,14.7511
2025-03-31,14.6349
2025-03-28,14.8746
2025-03-27,15.108
2025-03-26,15.0831
2025-03-25,15.0908
2025-03-24,15.1187
2025-03-21,15.0449
2025-03-20,15.1868
2025-03-19,15.1794
2025-03-18,15.0681
2025-03-14,14.7977
2025-03-13,14.6951
2025-03-12,14.6861
2025-03-11,14.58
2025-03-10,14.8203
2025-03-07,14.9886
2025-03-06,15.0994
2025-03-05,14.9587
2025-03-04,14.9128
2025-02-28,15.2131
2025-02-27,15.598
2025-02-26,15.6103
2025-02-25,15.4351
2025-02-24,15.6647
2025-02-21,15.8491
2025-02-20,15.6035
2025-02-19,15.7511
2025-02-18,15.6477
2025-02-17,15.5785
2025-02-14,15.4571
2025-02-13,15.3959
2025-02-12,15.4527
2025-02-11,15.4115
2025-02-10,15.5041
2025-02-07,15.454
2025-02-06,15.322
2025-02-05,15.1533
2025-02-04,15.1742
2025-01-31,15.1253
2025-01-24,14.9297
2025-01-23,14.916
2025-01-22,14.9636
2025-01-21,14.9704
2025-01-20,14.9535
2025-01-17,14.8843
2025-01-16,14.9057
2025-01-15,14.6789
2025-01-14,14.656
2025-01-13,14.6687
2025-01-10,14.8452
2025-01-09,14.8371
2025-01-08,14.9612
2025-01-07,14.9844
2025-01-06,14.9439
2025-01-03,15.0072
2025-01-02,14.9899
2024-12-30,14.9377
2024-12-27,14.9393
2024-12-23,14.9633
2024-12-20,14.8164
2024-12-19,14.9699
2024-12-18,14.9597
2024-12-17,14.9568
2024-12-16,15.0789
2024-12-13,15.1567
2024-12-12,15.2611
2024-12-11,15.1599
2024-12-10,15.1856
2024-12-09,15.0211
2024-12-06,15.0095
2024-12-05,14.9551
2024-12-04,14.9911
2024-12-03,14.9693
2024-12-02,14.8854
2024-11-29,14.6408
2024-11-27,14.7909
2024-11-26,14.8489
2024-11-25,14.9091
2024-11-22,15.0267
2024-11-21,14.8628
2024-11-20,14.8871
2024-11-19,14.8749
2024-11-18,14.8175
2024-11-15,14.8033
2024-11-14,14.7316
2024-11-13,14.8373
2024-11-12,14.8706
2024-11-11,15.1962
2024-11-08,15.1878
2024-11-07,15.158
2024-11-06,15.0774
2024-11-05,15.022
2024-11-04,14.9007
2024-11-01,14.8617
2024-10-31,15.0415
2024-10-30,15.0607
2024-10-29,15.361
2024-10-25,15.296
2024-10-24,15.3363
2024-10-23,15.4044
2024-10-22,15.4289
2024-10-21,15.4777
2024-10-18,15.5378
2024-10-17,15.2313
