Date,Price
2026-04-13,20.6035
2026-04-10,20.4331
2026-04-09,20.4641
2026-04-08,20.3966
2026-04-07,19.9931
2026-04-02,19.9618
2026-04-01,19.8763
2026-03-31,19.7487
2026-03-30,19.3712
2026-03-27,19.3599
2026-03-26,19.6146
2026-03-25,19.8886
2026-03-24,19.6919
2026-03-23,19.7037
2026-03-20,19.6178
2026-03-19,19.9609
2026-03-18,20.1005
2026-03-16,20.2764
2026-03-13,20.1763
2026-03-12,20.1972
2026-03-11,20.4245
2026-03-10,20.336
2026-03-09,20.3283
2026-03-06,20.2989
2026-03-05,20.5458
2026-03-04,20.5615
2026-03-03,20.5372
2026-03-02,20.6729
2026-02-27,20.5925
2026-02-26,20.6575
