Date,Price
2025-12-30,31.364999771118164
2025-12-29,31.125
2025-12-24,31.014999389648438
2025-12-23,30.985000610351562
2025-12-22,31.010000228881836
2025-12-19,30.889999389648438
2025-12-18,30.440000534057617
2025-12-17,30.354999542236328
2025-12-16,30.100000381469727
2025-12-15,30.809999465942383
2025-12-12,30.69499969482422
2025-12-11,31.010000228881836
2025-12-10,31.125
2025-12-09,31.385000228881836
2025-12-08,31.565000534057617
2025-12-05,31.69499969482422
2025-12-04,32.1150016784668
2025-12-03,32.11000061035156
2025-12-02,31.825000762939453
2025-12-01,32.0
2025-11-28,31.860000610351562
2025-11-27,31.549999237060547
2025-11-26,31.655000686645508
2025-11-25,31.6200008392334
2025-11-24,31.594999313354492
2025-11-21,31.774999618530273
2025-11-20,32.084999084472656
2025-11-19,31.790000915527344
2025-11-18,32.119998931884766
2025-11-17,32.57500076293945
2025-11-14,32.505001068115234
2025-11-13,32.51499938964844
2025-11-12,33.0
2025-11-11,33.36000061035156
2025-11-10,32.775001525878906
2025-11-07,32.470001220703125
2025-11-06,32.40999984741211
2025-11-05,32.57500076293945
2025-11-04,32.2599983215332
2025-11-03,32.46500015258789
2025-10-31,32.459999084472656
2025-10-30,32.814998626708984
2025-10-29,32.73500061035156
2025-10-28,32.34000015258789
2025-10-27,32.5099983215332
2025-10-24,32.68000030517578
2025-10-23,32.70500183105469
2025-10-22,31.8700008392334
2025-10-21,31.415000915527344
2025-10-20,31.274999618530273
2025-10-17,30.989999771118164
2025-10-16,30.94499969482422
2025-10-15,31.06999969482422
2025-10-14,30.950000762939453
2025-10-13,31.145000457763672
2025-10-10,31.03499984741211
2025-10-09,32.084999084472656
2025-10-08,31.989999771118164
2025-10-07,32.08000183105469
2025-10-06,31.579999923706055
2025-10-03,31.100000381469727
2025-10-02,30.729999542236328
2025-10-01,30.950000762939453
2025-09-30,30.46500015258789
2025-09-29,31.014999389648438
2025-09-26,31.489999771118164
2025-09-25,30.985000610351562
2025-09-24,30.75
2025-09-23,30.514999389648438
2025-09-22,30.139999389648438
2025-09-19,30.110000610351562
2025-09-18,30.309999465942383
2025-09-17,30.204999923706055
2025-09-16,30.559999465942383
2025-09-15,30.514999389648438
2025-09-12,30.65999984741211
2025-09-11,30.739999771118164
2025-09-10,30.8700008392334
2025-09-09,30.924999237060547
2025-09-08,30.645000457763672
2025-09-05,30.459999084472656
2025-09-04,31.190000534057617
2025-09-03,31.19499969482422
2025-09-02,31.530000686645508
2025-09-01,31.559999465942383
2025-08-29,31.59000015258789
2025-08-28,31.56999969482422
2025-08-27,31.655000686645508
2025-08-26,31.399999618530273
2025-08-25,31.545000076293945
2025-08-22,31.225000381469727
2025-08-21,31.075000762939453
2025-08-20,30.885000228881836
2025-08-19,30.790000915527344
2025-08-18,30.639999389648438
2025-08-15,30.674999237060547
2025-08-14,30.700000762939453
2025-08-13,31.040000915527344
2025-08-12,31.135000228881836
2025-08-11,30.764999389648438
2025-08-08,30.844999313354492
2025-08-07,30.780000686645508
2025-08-06,31.479999542236328
2025-08-05,31.110000610351562
2025-08-04,30.975000381469727
2025-08-01,31.200000762939453
2025-07-31,31.4950008392334
2025-07-30,31.190000534057617
2025-07-29,31.334999084472656
2025-07-28,31.110000610351562
2025-07-25,30.735000610351562
2025-07-24,30.7549991607666
2025-07-23,30.829999923706055
2025-07-22,30.290000915527344
2025-07-21,30.270000457763672
2025-07-18,30.399999618530273
2025-07-17,30.344999313354492
2025-07-16,30.190000534057617
2025-07-15,30.395000457763672
2025-07-14,30.475000381469727
2025-07-11,30.920000076293945
2025-07-10,30.959999084472656
2025-07-09,30.579999923706055
2025-07-08,30.329999923706055
2025-07-07,29.80500030517578
2025-07-04,30.575000762939453
2025-07-03,30.604999542236328
2025-07-02,30.395000457763672
2025-07-01,30.139999389648438
2025-06-30,29.989999771118164
2025-06-27,30.440000534057617
2025-06-26,30.344999313354492
2025-06-25,30.149999618530273
2025-06-24,30.420000076293945
2025-06-23,31.530000686645508
2025-06-20,31.524999618530273
2025-06-19,31.760000228881836
2025-06-18,31.34000015258789
2025-06-17,31.375
2025-06-16,30.979999542236328
2025-06-13,31.110000610351562
2025-06-12,30.8700008392334
2025-06-11,30.584999084472656
2025-06-10,30.81999969482422
2025-06-09,29.885000228881836
2025-06-06,29.889999389648438
2025-06-05,29.575000762939453
2025-06-04,29.600000381469727
2025-06-03,29.959999084472656
2025-06-02,29.43000030517578
2025-05-30,29.229999542236328
2025-05-29,29.174999237060547
2025-05-28,29.30500030517578
2025-05-27,29.344999313354492
2025-05-26,29.274999618530273
2025-05-23,28.9950008392334
2025-05-22,29.155000686645508
2025-05-21,29.53499984741211
2025-05-20,29.704999923706055
2025-05-19,29.59000015258789
2025-05-16,29.84000015258789
2025-05-15,29.584999084472656
2025-05-14,30.024999618530273
2025-05-13,30.184999465942383
2025-05-12,29.815000534057617
2025-05-09,29.200000762939453
2025-05-08,28.934999465942383
2025-05-07,28.75
2025-05-06,28.885000228881836
2025-05-05,28.764999389648438
2025-05-02,29.334999084472656
2025-04-30,28.809999465942383
2025-04-29,28.899999618530273
2025-04-28,29.014999389648438
2025-04-25,28.96500015258789
2025-04-24,28.655000686645508
2025-04-23,28.549999237060547
2025-04-22,28.540000915527344
2025-04-17,28.614999771118164
2025-04-16,28.469999313354492
2025-04-15,27.969999313354492
2025-04-14,27.510000228881836
2025-04-11,26.78499984741211
2025-04-10,27.190000534057617
2025-04-09,26.764999389648438
2025-04-08,28.325000762939453
2025-04-07,27.950000762939453
2025-04-04,29.5
2025-04-03,31.8799991607666
2025-04-02,33.404998779296875
2025-04-01,33.78499984741211
2025-03-31,33.93000030517578
2025-03-28,33.58000183105469
2025-03-27,34.084999084472656
2025-03-26,34.005001068115234
2025-03-25,33.369998931884766
2025-03-24,32.869998931884766
2025-03-21,32.814998626708984
2025-03-20,33.029998779296875
2025-03-19,32.880001068115234
2025-03-18,32.244998931884766
2025-03-17,31.9950008392334
2025-03-14,31.489999771118164
2025-03-13,31.280000686645508
2025-03-12,30.809999465942383
2025-03-11,30.5049991607666
2025-03-10,30.799999237060547
2025-03-07,30.635000228881836
2025-03-06,30.459999084472656
2025-03-05,30.44499969482422
2025-03-04,31.174999237060547
2025-03-03,32.404998779296875
2025-02-28,32.154998779296875
2025-02-27,32.40999984741211
2025-02-26,32.154998779296875
2025-02-25,31.854999542236328
2025-02-24,32.025001525878906
2025-02-21,32.154998779296875
2025-02-20,32.59000015258789
2025-02-19,32.584999084472656
2025-02-18,32.470001220703125
2025-02-17,32.45000076293945
2025-02-14,32.220001220703125
2025-02-13,31.959999084472656
2025-02-12,32.55500030517578
2025-02-11,32.6150016784668
2025-02-10,31.985000610351562
2025-02-07,31.979999542236328
2025-02-06,31.915000915527344
2025-02-05,31.975000381469727
2025-02-04,32.06999969482422
2025-02-03,31.850000381469727
2025-01-31,32.154998779296875
2025-01-30,32.005001068115234
2025-01-29,31.100000381469727
2025-01-28,30.969999313354492
2025-01-27,30.934999465942383
2025-01-24,31.28499984741211
2025-01-23,31.975000381469727
2025-01-22,32.040000915527344
2025-01-21,32.119998931884766
2025-01-20,32.369998931884766
2025-01-17,32.45500183105469
2025-01-16,32.165000915527344
2025-01-15,32.130001068115234
2025-01-14,31.889999389648438
2025-01-13,32.01499938964844
2025-01-10,31.6200008392334
2025-01-09,31.549999237060547
2025-01-08,31.239999771118164
2025-01-07,31.774999618530273
2025-01-06,31.395000457763672
2025-01-03,31.28499984741211
2025-01-02,30.809999465942383
2024-12-31,30.114999771118164
2024-12-30,29.75
2024-12-27,29.75
2024-12-24,29.545000076293945
2024-12-23,29.270000457763672
2024-12-20,29.19499969482422
2024-12-19,29.344999313354492
2024-12-18,29.575000762939453
2024-12-17,29.43000030517578
2024-12-16,29.975000381469727
2024-12-13,30.350000381469727
2024-12-12,30.579999923706055
2024-12-11,30.530000686645508
2024-12-10,30.790000915527344
2024-12-09,30.84000015258789
2024-12-06,30.084999084472656
2024-12-05,30.299999237060547
2024-12-04,30.774999618530273
2024-12-03,31.03499984741211
2024-12-02,30.53499984741211
2024-11-29,30.719999313354492
2024-11-28,30.670000076293945
2024-11-27,30.71500015258789
2024-11-26,30.875
2024-11-25,31.114999771118164
2024-11-22,31.610000610351562
2024-11-21,31.524999618530273
2024-11-20,31.020000457763672
2024-11-19,31.145000457763672
2024-11-18,31.309999465942383
2024-11-15,31.05500030517578
2024-11-14,30.815000534057617
2024-11-13,30.71500015258789
2024-11-12,30.6299991607666
2024-11-11,31.200000762939453
2024-11-08,31.25
2024-11-07,31.614999771118164
2024-11-06,31.43000030517578
2024-11-05,31.405000686645508
2024-11-04,31.204999923706055
2024-11-01,31.139999389648438
2024-10-31,30.815000534057617
2024-10-30,30.125
2024-10-29,30.200000762939453
2024-10-28,30.4950008392334
2024-10-25,30.915000915527344
2024-10-24,30.790000915527344
2024-10-23,30.795000076293945
2024-10-22,31.094999313354492
2024-10-21,30.889999389648438
2024-10-18,30.729999542236328
2024-10-17,30.959999084472656
2024-10-16,30.584999084472656
2024-10-15,30.34000015258789
2024-10-14,31.280000686645508
2024-10-11,31.264999389648438
2024-10-10,31.264999389648438
2024-10-09,31.149999618530273
2024-10-08,31.03499984741211
2024-10-07,31.709999084472656
2024-10-04,31.139999389648438
2024-10-03,30.844999313354492
2024-10-02,30.65999984741211
2024-10-01,30.1200008392334
2024-09-30,29.565000534057617
2024-09-27,29.46500015258789
2024-09-26,29.315000534057617
2024-09-25,30.625
2024-09-24,31.149999618530273
2024-09-23,31.155000686645508
2024-09-20,30.799999237060547
2024-09-19,31.18000030517578
2024-09-18,30.649999618530273
2024-09-17,30.6299991607666
2024-09-16,30.395000457763672
2024-09-13,30.510000228881836
2024-09-12,30.30500030517578
2024-09-11,29.989999771118164
2024-09-10,30.075000762939453
2024-09-09,30.530000686645508
2024-09-06,30.204999923706055
2024-09-05,30.899999618530273
2024-09-04,31.0049991607666
2024-09-03,31.350000381469727
2024-09-02,32.19499969482422
2024-08-30,32.10499954223633
2024-08-29,32.525001525878906
2024-08-28,32.310001373291016
2024-08-27,32.54999923706055
2024-08-26,32.665000915527344
2024-08-23,32.30500030517578
2024-08-22,32.1150016784668
2024-08-21,32.185001373291016
2024-08-20,32.29999923706055
2024-08-19,33.20000076293945
2024-08-16,32.94499969482422
2024-08-15,33.060001373291016
2024-08-14,32.974998474121094
2024-08-13,32.900001525878906
2024-08-12,33.025001525878906
2024-08-09,32.724998474121094
